,year,selling_price,km_driven,fuel,seller_type,transmission,owner,selling_price_log,km_driven_log
2123,2017,825000,35000,Diesel,Individual,Manual,First Owner,13.623139877437296,10.463131911491967
2124,2007,125000,76000,Petrol,Dealer,Manual,Third Owner,11.736077016252437,11.23850177707664
2125,2015,434999,100000,Diesel,Individual,Manual,Third Owner,12.983101310070822,11.51293546492023
2126,2011,484999,99000,Diesel,Individual,Manual,Second Owner,13.091904169919621,11.502885230075814
2127,2009,175000,80000,Diesel,Individual,Manual,Third Owner,12.07254696717504,11.289794413577894
2128,2006,220000,120000,Petrol,Individual,Manual,Third Owner,12.301387370778713,11.695255355062795
2129,2020,1250000,1100,Petrol,Dealer,Manual,First Owner,14.038654909278163,7.00397413672268
2130,2017,215000,34000,Petrol,Dealer,Manual,First Owner,12.278397958261774,10.434145214930487
2131,2014,625000,68000,Diesel,Dealer,Manual,First Owner,13.345508528717259,11.127277689932466
2132,2018,615000,15000,Diesel,Individual,Manual,First Owner,13.329379172803593,9.61587214452889
2133,2012,130000,58000,Diesel,Dealer,Manual,First Owner,11.775297421715827,10.968215530759236
2134,2013,175000,50300,Diesel,Individual,Manual,First Owner,12.07254696717504,10.825780236605917
2135,2011,150000,70000,Diesel,Individual,Manual,Second Owner,11.918397239722838,11.156264806643742
2136,2011,195000,60000,Diesel,Individual,Manual,Third Owner,12.180759965737863,11.002116507732017
2137,2020,550000,90000,Diesel,Individual,Manual,First Owner,13.217675375388819,11.407576060361786
2138,2018,1500000,40000,Diesel,Individual,Manual,First Owner,14.220976332738882,10.596659732783579
2139,2010,400000,80000,Petrol,Individual,Manual,Second Owner,12.899222326086994,11.289794413577894
2140,2019,1350000,15000,Diesel,Individual,Manual,First Owner,14.115615891155079,9.61587214452889
2141,2015,217000,45000,Petrol,Individual,Manual,First Owner,12.28765724080691,10.714439990727769
2142,2011,290000,130000,Diesel,Individual,Manual,Second Owner,12.577639650232573,11.775297421715827
2143,2018,700000,80000,Diesel,Individual,Manual,First Owner,13.45883704259595,11.289794413577894
2144,2014,175000,40000,Petrol,Individual,Manual,First Owner,12.07254696717504,10.596659732783579
2145,2017,575000,80000,Diesel,Individual,Manual,First Owner,13.26212705890841,11.289794413577894
2146,2016,380000,100000,Diesel,Individual,Manual,Second Owner,12.847929163278053,11.51293546492023
2147,2013,350000,151624,Diesel,Individual,Manual,Second Owner,12.765691290604371,11.929165646246352
2148,2012,450000,160000,Diesel,Individual,Manual,First Owner,13.017005083966255,11.982935344196433
2149,2005,130000,110000,CNG,Individual,Manual,Second Owner,11.775297421715827,11.608244735642321
2150,2015,320000,74820,Diesel,Individual,Manual,First Owner,12.676079399771027,11.222853873223139
2151,2014,550000,82000,Diesel,Individual,Manual,First Owner,13.217675375388819,11.314486721293981
2152,2015,370000,50000,Petrol,Individual,Manual,Second Owner,12.821260987319457,10.819798284210286
2153,2010,114999,70000,Petrol,Individual,Manual,Second Owner,11.652687407345388,11.156264806643742
2154,2020,1100000,1000,Petrol,Individual,Manual,First Owner,13.910821646859095,6.90875477931522
2155,2006,170000,170000,Diesel,Individual,Manual,First Owner,12.04355959836804,12.04355959836804
2156,2008,80000,150000,Diesel,Individual,Manual,Third Owner,11.289794413577894,11.918397239722838
2157,2019,950000,17000,Diesel,Individual,Manual,First Owner,13.76421831620775,9.741027444837728
2158,2014,425000,150000,Diesel,Individual,Manual,First Owner,12.959846800844963,11.918397239722838
2159,2015,500000,80000,Diesel,Individual,Manual,First Owner,13.122365377402328,11.289794413577894
2160,2005,70000,170000,Petrol,Individual,Manual,Third Owner,11.156264806643742,12.04355959836804
2161,2013,349000,120000,Diesel,Individual,Manual,First Owner,12.762830066509972,11.695255355062795
2162,2012,330000,90000,Petrol,Individual,Manual,Third Owner,12.706850963741102,11.407576060361786
2163,2010,120000,90000,Petrol,Individual,Manual,Third Owner,11.695255355062795,11.407576060361786
2164,2013,430000,100000,Diesel,Individual,Manual,Second Owner,12.971542813248437,11.51293546492023
2165,2014,390000,90000,Diesel,Individual,Manual,First Owner,12.873904582205107,11.407576060361786
2166,2012,225000,129000,Diesel,Individual,Manual,First Owner,12.323860125621126,11.767575435251748
2167,2010,350000,186000,Diesel,Individual,Automatic,Second Owner,12.765691290604371,12.133507329024972
2168,2009,100000,66778,Diesel,Individual,Manual,First Owner,11.51293546492023,11.10914393884225
2169,2014,190000,50000,Petrol,Individual,Manual,First Owner,12.154784614286667,10.819798284210286
2170,2014,315000,110000,Diesel,Individual,Manual,Second Owner,12.660331092405906,11.608244735642321
2171,2015,300000,60000,Diesel,Individual,Manual,Second Owner,12.611541086966115,11.002116507732017
2172,2016,280000,40000,Petrol,Individual,Manual,First Owner,12.54254845357358,10.596659732783579
2191,2018,539000,10000,Petrol,Individual,Manual,First Owner,13.197472705176983,9.210440366976517
2192,2017,420000,50000,Petrol,Individual,Manual,First Owner,12.948012371209098,10.819798284210286
2193,2001,85000,70000,Petrol,Individual,Manual,Third Owner,11.350418300109132,11.156264806643742
2194,2004,142000,73000,Petrol,Individual,Manual,Fourth & Above Owner,11.863589378812122,11.19822841866684
2195,2014,180000,76000,Petrol,Individual,Manual,Second Owner,12.100717685412471,11.23850177707664
2196,2014,400000,120000,Diesel,Individual,Manual,Second Owner,12.899222326086994,11.695255355062795
2197,2009,360000,170000,Diesel,Individual,Automatic,Third Owner,12.793862088206213,12.04355959836804
2198,2003,85000,110000,Petrol,Individual,Manual,Second Owner,11.350418300109132,11.608244735642321
2199,2016,350000,63400,Petrol,Individual,Manual,First Owner,12.765691290604371,11.05723491317159
2200,2015,380000,25000,Petrol,Individual,Manual,First Owner,12.847929163278053,10.12667110305036
2201,2009,140000,80000,Petrol,Individual,Manual,Third Owner,11.849404844423074,11.289794413577894
2202,2012,200000,90000,Petrol,Individual,Manual,First Owner,12.206077645517674,11.407576060361786
2203,2011,150000,157000,Petrol,Individual,Manual,First Owner,11.918397239722838,11.964007453736912
2206,2007,300000,100000,Diesel,Individual,Manual,Second Owner,12.611541086966115,11.51293546492023
2207,2017,280000,50000,Petrol,Individual,Manual,First Owner,12.54254845357358,10.819798284210286
2208,2011,200000,40000,Petrol,Individual,Manual,First Owner,12.206077645517674,10.596659732783579
2209,2009,110000,38500,Petrol,Individual,Manual,Second Owner,11.608244735642321,10.55843949396453
2210,2008,140000,103921,Petrol,Individual,Manual,Second Owner,11.849404844423074,11.551395896732805
2212,2018,1150000,14825,Petrol,Dealer,Manual,First Owner,13.955273369904273,9.604137675216665
2213,2016,910000,43377,Diesel,Dealer,Manual,First Owner,13.721200977393528,10.677707679122552
2214,2010,160000,102307,Diesel,Dealer,Manual,First Owner,11.982935344196433,11.535743150250674
2215,2004,105000,79000,Petrol,Individual,Manual,Second Owner,11.561725152903833,11.277215789596893
2218,2004,70000,90000,Petrol,Individual,Manual,Fourth & Above Owner,11.156264806643742,11.407576060361786
2219,2012,160000,110000,Diesel,Individual,Manual,First Owner,11.982935344196433,11.608244735642321
2221,2013,225000,80000,Diesel,Individual,Manual,First Owner,12.323860125621126,11.289794413577894
2223,2002,145000,100000,Petrol,Individual,Manual,First Owner,11.884495917930655,11.51293546492023
2225,2018,930000,20000,Diesel,Individual,Manual,First Owner,13.742940940397677,9.90353755128617
2227,2008,110000,154000,Diesel,Individual,Manual,Third Owner,11.608244735642321,11.944714374881176
2230,2017,650000,40000,Diesel,Individual,Manual,First Owner,13.384729180332174,10.596659732783579
2231,2019,550000,51000,Petrol,Individual,Manual,First Owner,13.217675375388819,10.839600519357369
2232,2008,85000,120000,Petrol,Individual,Manual,Second Owner,11.350418300109132,11.695255355062795
2235,2016,509999,35000,Petrol,Individual,Manual,First Owner,13.142166004700508,10.463131911491967
2274,2017,650000,70000,Diesel,Individual,Manual,First Owner,13.384729180332174,11.156264806643742
2275,2011,140000,60000,Petrol,Individual,Manual,Second Owner,11.849404844423074,11.002116507732017
2276,2011,150000,70000,Petrol,Individual,Manual,First Owner,11.918397239722838,11.156264806643742
2277,2018,450000,10000,Petrol,Individual,Manual,Second Owner,13.017005083966255,9.210440366976517
2278,2006,170000,245244,Diesel,Individual,Manual,Fourth & Above Owner,12.04355959836804,12.410012989859947
2279,2017,400000,60000,Petrol,Individual,Manual,First Owner,12.899222326086994,11.002116507732017
2280,2016,300000,30000,Petrol,Individual,Manual,First Owner,12.611541086966115,10.308985993422082
2281,2012,250000,8000,Petrol,Individual,Manual,First Owner,12.429220196836383,8.987321812850125
2282,2019,500000,10000,Petrol,Individual,Manual,First Owner,13.122365377402328,9.210440366976517
2283,2002,85000,100000,Diesel,Individual,Manual,Third Owner,11.350418300109132,11.51293546492023
2284,2012,300000,110000,Diesel,Individual,Manual,First Owner,12.611541086966115,11.608244735642321
2286,2015,740000,45000,Diesel,Dealer,Automatic,First Owner,13.51440681653079,10.714439990727769
2287,2005,70000,68500,Petrol,Dealer,Manual,First Owner,11.156264806643742,11.134603622683905
2288,2019,484999,5007,Petrol,Dealer,Automatic,First Owner,13.091904169919621,8.518791912779934
2289,2013,164000,30000,Petrol,Individual,Manual,First Owner,12.00762780434872,10.308985993422082
2290,2008,140000,70000,Petrol,Individual,Automatic,First Owner,11.849404844423074,11.156264806643742
2291,2011,999000,49600,Diesel,Dealer,Automatic,First Owner,13.81451105863119,10.811766273800105
2292,2005,56000,23000,Petrol,Individual,Manual,Second Owner,10.933124826700707,10.043292972227004
2293,2006,1050000,30000,Diesel,Dealer,Automatic,First Owner,13.864301674514206,10.308985993422082
2294,2010,190000,38000,Petrol,Dealer,Manual,First Owner,12.154784614286667,10.545367754151743
2295,2018,3899000,22000,Diesel,Dealer,Automatic,First Owner,15.176230924440722,9.99884318585288
2296,2011,235000,43100,Petrol,Dealer,Manual,First Owner,12.367345048436391,10.67130147767883
2297,2017,350000,10171,Petrol,Dealer,Manual,First Owner,12.765691290604371,9.227394126542011
2298,2015,465000,41123,Diesel,Dealer,Manual,First Owner,13.049794835104816,10.62434717166261
2299,2017,1900000,20118,Petrol,Dealer,Automatic,First Owner,14.45736497045232,9.909419921189237
2300,2014,450000,40000,Diesel,Dealer,Manual,First Owner,13.017005083966255,10.596659732783579
2301,2015,790000,52517,Diesel,Dealer,Manual,First Owner,13.579789490265188,10.868911246960494
2302,2019,900000,20000,Diesel,Individual,Manual,First Owner,13.710151153416941,9.90353755128617
2303,2014,450000,99117,Diesel,Dealer,Manual,First Owner,13.017005083966255,11.504066338536903
2304,2009,135000,90000,Petrol,Individual,Manual,First Owner,11.813037464800539,11.407576060361786
2305,2019,425000,3700,Petrol,Individual,Manual,First Owner,12.959846800844963,8.216358332386156
2306,2010,100000,80000,Diesel,Individual,Manual,First Owner,11.51293546492023,11.289794413577894
2307,2015,650000,100000,Diesel,Individual,Manual,Second Owner,13.384729180332174,11.51293546492023
2308,2011,90000,54000,Diesel,Individual,Manual,First Owner,11.407576060361786,10.896757843893464
2309,2017,250000,19000,Petrol,Individual,Manual,First Owner,12.429220196836383,9.852246888342531
2310,2014,300000,120000,Diesel,Individual,Manual,First Owner,12.611541086966115,11.695255355062795
2311,2014,275000,30000,Petrol,Individual,Manual,First Owner,12.524530013005734,10.308985993422082
2312,2017,600000,43500,Petrol,Individual,Manual,First Owner,13.304686600863562,10.680539205318292
2313,2016,270000,60000,Petrol,Individual,Manual,Second Owner,12.506180941677357,11.002116507732017
2314,2016,240000,70000,Petrol,Individual,Manual,Second Owner,12.388398368982115,11.156264806643742
2341,2016,350000,20000,Petrol,Individual,Manual,First Owner,12.765691290604371,9.90353755128617
2342,1998,65000,60000,Petrol,Dealer,Manual,Third Owner,11.082157933374816,11.002116507732017
2343,2015,650000,58000,Diesel,Individual,Manual,First Owner,13.384729180332174,10.968215530759236
2344,2014,350000,40000,Petrol,Dealer,Manual,First Owner,12.765691290604371,10.596659732783579
2345,2005,75000,70000,Petrol,Individual,Manual,Second Owner,11.225256725762893,11.156264806643742
2346,2012,440000,70000,Diesel,Dealer,Manual,First Owner,12.994532278619134,11.156264806643742
2347,2013,270000,60000,Petrol,Individual,Manual,First Owner,12.506180941677357,11.002116507732017
2348,2014,1150000,135000,Diesel,Dealer,Manual,First Owner,13.955273369904273,11.813037464800539
2349,2015,238000,70000,Petrol,Dealer,Manual,First Owner,12.380030154325457,11.156264806643742
2350,2013,1100000,40000,Petrol,Individual,Automatic,Second Owner,13.910821646859095,10.596659732783579
2351,2015,1200000,75000,Diesel,Dealer,Manual,Second Owner,13.997832948091215,11.225256725762893
2352,2010,260000,150000,Diesel,Individual,Manual,First Owner,12.468440756144114,11.918397239722838
2353,2012,350000,140000,Diesel,Individual,Manual,Third Owner,12.765691290604371,11.849404844423074
2354,2015,480000,70000,Diesel,Individual,Manual,First Owner,13.081543466215237,11.156264806643742
2355,2012,345000,137250,Diesel,Individual,Manual,Second Owner,12.75130259456002,11.829566645319733
2356,2013,500000,110000,Diesel,Individual,Manual,Second Owner,13.122365377402328,11.608244735642321
2357,2017,595000,27000,Petrol,Dealer,Manual,First Owner,13.296318365198623,10.203629181337648
2358,2019,1295000,9000,Diesel,Dealer,Manual,First Owner,14.07402202531625,9.105090961257085
2359,2019,1350000,5400,Diesel,Dealer,Manual,Test Drive Car,14.115615891155079,8.594339400592892
2360,2020,541000,1000,Petrol,Dealer,Manual,Test Drive Car,13.201176406255746,6.90875477931522
2361,2018,515000,16000,Petrol,Dealer,Manual,First Owner,13.151924121391561,9.680406499268875
2362,2019,894999,13000,Diesel,Dealer,Manual,Test Drive Car,13.704578997256993,9.472781556562168
2363,2012,325000,47000,Diesel,Dealer,Manual,First Owner,12.691583538230217,10.757924157061597
2364,2018,925000,22000,Petrol,Individual,Manual,First Owner,13.73755009757506,9.99884318585288
2365,2017,844999,30000,Petrol,Individual,Manual,First Owner,13.64709190633931,10.308985993422082
2366,2018,925000,20000,Petrol,Individual,Manual,First Owner,13.73755009757506,9.90353755128617
2367,2013,300000,60000,Diesel,Individual,Manual,First Owner,12.611541086966115,11.002116507732017
2368,2008,650000,75000,Petrol,Individual,Manual,Second Owner,13.384729180332174,11.225256725762893
2369,2010,175000,64000,Petrol,Dealer,Manual,First Owner,12.07254696717504,11.06665398721974
2370,2015,325000,80000,Diesel,Individual,Manual,First Owner,12.691583538230217,11.289794413577894
2371,2017,600000,90000,Diesel,Individual,Manual,First Owner,13.304686600863562,11.407576060361786
2372,2018,700000,30000,Petrol,Individual,Manual,First Owner,13.45883704259595,10.308985993422082
2373,2003,95000,120000,Petrol,Individual,Automatic,Second Owner,11.461642696843066,11.695255355062795
2374,2019,490000,20000,Petrol,Dealer,Manual,First Owner,13.102162710901053,9.90353755128617
2375,2013,380000,100000,Diesel,Individual,Manual,First Owner,12.847929163278053,11.51293546492023
2376,2018,550000,31000,Petrol,Dealer,Manual,First Owner,13.217675375388819,10.34177474101152
2377,2013,225000,47000,Petrol,Dealer,Manual,First Owner,12.323860125621126,10.757924157061597
2378,2018,570000,11200,Petrol,Individual,Manual,First Owner,13.25339339419516,9.32375833901174
2379,2018,305000,35000,Petrol,Dealer,Manual,First Owner,12.628070334272698,10.463131911491967
2380,2010,240000,50000,LPG,Dealer,Manual,First Owner,12.388398368982115,10.819798284210286
2381,2015,700000,55000,Diesel,Dealer,Manual,First Owner,13.45883704259595,10.915106645867503
2382,2018,288000,20000,Petrol,Dealer,Manual,First Owner,12.570719231334277,9.90353755128617
2383,2017,800000,75000,Diesel,Dealer,Manual,First Owner,13.592368256649284,11.225256725762893
2384,2017,430000,93000,Petrol,Dealer,Manual,First Owner,12.971542813248437,11.440365524765756
